Abnormal Uterine Bleeding,Gildess Fe 1.5 / 30,5.25
Abnormal Uterine Bleeding,Heather,3.5
Abnormal Uterine Bleeding,Jolessa,3.3333333333333335
Abnormal Uterine Bleeding,Jolivette,3.375
Abnormal Uterine Bleeding,Junel Fe 1 / 20,6.142857142857143
Abnormal Uterine Bleeding,Junel Fe 1.5 / 30,2.75
Abnormal Uterine Bleeding,Levlen,7.0
Abnormal Uterine Bleeding,Levonorgestrel,4.831521739130435
Abnormal Uterine Bleeding,Levora,3.875
Abnormal Uterine Bleeding,Lo / Ovral-28,6.5
Abnormal Uterine Bleeding,LoSeasonique,4.090909090909091
Abnormal Uterine Bleeding,Loestrin 21 1 / 20,6.0
Abnormal Uterine Bleeding,Loestrin 24 Fe,5.924242424242424
Abnormal Uterine Bleeding,Low-Ogestrel-21,5.5
Abnormal Uterine Bleeding,Lutera,4.666666666666667
Abnormal Uterine Bleeding,Lyza,2.6
Abnormal Uterine Bleeding,Medroxyprogesterone,3.5366492146596857
Abnormal Uterine Bleeding,Megace,6.5
Abnormal Uterine Bleeding,Megestrol,4.96875
Abnormal Uterine Bleeding,Mestranol / norethindrone,5.666666666666667
Abnormal Uterine Bleeding,Microgestin 1 / 20,3.0
Abnormal Uterine Bleeding,Microgestin Fe 1 / 20,4.0
Abnormal Uterine Bleeding,Microgestin Fe 1.5 / 30,5.75
Abnormal Uterine Bleeding,Mirena,4.706692913385827
Abnormal Uterine Bleeding,Mononessa,5.2368421052631575
Abnormal Uterine Bleeding,Necon 1 / 35,5.333333333333333
Abnormal Uterine Bleeding,Necon 1 / 50,5.5
Abnormal Uterine Bleeding,Nora-Be,5.8
Abnormal Uterine Bleeding,Norethindrone,3.8225806451612905
Abnormal Uterine Bleeding,Nortrel 1 / 35,10.0
Abnormal Uterine Bleeding,Orsythia,4.166666666666667
Abnormal Uterine Bleeding,Ortho Micronor,6.125
Abnormal Uterine Bleeding,Ortho Tri-Cyclen,4.5
Abnormal Uterine Bleeding,Ortho Tri-Cyclen Lo,4.25
Abnormal Uterine Bleeding,Ortho-Novum 7 / 7 / 7,5.5
Abnormal Uterine Bleeding,Premarin,2.8333333333333335
Abnormal Uterine Bleeding,Previfem,5.333333333333333
Abnormal Uterine Bleeding,Provera,4.097222222222222
Abnormal Uterine Bleeding,Quasense,3.142857142857143
Abnormal Uterine Bleeding,Seasonale,7.5
Abnormal Uterine Bleeding,Seasonique,4.052631578947368
Abnormal Uterine Bleeding,Sprintec,3.9166666666666665
Abnormal Uterine Bleeding,Sronyx,5.666666666666667
Abnormal Uterine Bleeding,Tri-Linyah,5.25
Abnormal Uterine Bleeding,Tri-Lo-Marzia,6.5
Abnormal Uterine Bleeding,Tri-Lo-Sprintec,2.2857142857142856
Abnormal Uterine Bleeding,Tri-Previfem,3.227272727272727
Abnormal Uterine Bleeding,Tri-Sprintec,4.86
Abnormal Uterine Bleeding,TriNessa,5.416666666666667
Abnormal Uterine Bleeding,TriNessa Lo,7.25
Abortion,Cytotec,6.25
Abortion,Mifepristone,5.0
Abortion,Misoprostol,6.125
Acetaminophen Overdose,Acetylcysteine,6.0
Acne,Absorica,5.5
Acne,Acanya,6.788888888888889
Acne,Accutane,7.065420560747664
Acne,Acticlate,7.666666666666667
Acne,Aczone,6.736434108527132
Acne,Adapalene,6.7585227272727275
Acne,Adapalene / benzoyl peroxide,6.892947103274559
Acne,Adoxa,7.833333333333333
Acne,Aldactone,9.0
Acne,Altabax,5.5
Acne,Amnesteem,6.571428571428571
Acne,Atralin,7.9
Acne,Avar,6.5
Acne,Avita,9.5
Acne,Azelaic acid,6.875
Acne,Azelex,6.0
Acne,BP Wash,9.5
Acne,Bactrim,7.548076923076923
Acne,Bactrim DS,7.6
Acne,BenzEFoam,6.333333333333333
Acne,Benzaclin,7.836538461538462
Acne,Benzamycin,6.916666666666667
Acne,Benzoyl peroxide,7.886363636363637
Acne,Benzoyl peroxide / clindamycin,7.043893129770993
Acne,Benzoyl peroxide / erythromycin,7.583333333333333
Acne,Benzoyl peroxide / hydrocortisone,9.0
Acne,Benzoyl peroxide / salicylic acid,5.5
Acne,Benzoyl peroxide / sulfur,6.5
Acne,Beyaz,6.388888888888889
Acne,Cephalexin,5.0
Acne,Claravis,6.6875
Acne,Clarifoam EF,7.9
Acne,Clindagel,10.0
Acne,Clindamycin,6.8061224489795915
Acne,Clindamycin / tretinoin,6.9391891891891895
Acne,Cyclafem 1 / 35,4.5
Acne,Dapsone,6.834645669291339
Acne,Differin,6.773684210526316
Acne,Doryx,6.322222222222222
Acne,Doxy 100,7.7
Acne,Doxycycline,6.501385041551247
Acne,Drospirenone / ethinyl estradiol,6.4296482412060305
Acne,Drospirenone / ethinyl estradiol / levomefolate calcium,6.684210526315789
Acne,Duac,6.95
Acne,Dynacin,5.5
Acne,Epiduo,6.685279187817259
Acne,Epiduo Forte,6.527777777777778
Acne,Ery Pads,9.0
Acne,Erythromycin,9.0
Acne,Estarylla,4.083333333333333
Acne,Ethinyl estradiol / norethindrone,4.271317829457364
Acne,Ethinyl estradiol / norgestimate,5.869767441860465
Acne,Fabior,7.75
Acne,Finacea,6.75
Acne,Fostex Medicated,9.5
Acne,Gianvi,7.068181818181818
Acne,Gildess Fe 1 / 20,4.277777777777778
Acne,Gildess Fe 1.5 / 30,5.25
Acne,Hexachlorophene,9.0
Acne,Isotretinoin,6.999032882011606
Acne,Junel Fe 1 / 20,5.769230769230769
Acne,Junel Fe 1.5 / 30,3.75
Acne,Keflex,5.666666666666667
Acne,Loestrin 24 Fe,3.913793103448276
Acne,Loestrin Fe 1 / 20,1.5
Acne,Loryna,4.933333333333334
Acne,Magnesium hydroxide,8.833333333333334
Acne,Microgestin Fe 1 / 20,4.607142857142857
Acne,Microgestin Fe 1.5 / 30,4.7
Acne,Milk of Magnesia,8.0
Acne,Minocin,6.083333333333333
Acne,Minocycline,5.711206896551724
Acne,Monodox,7.217391304347826
Acne,Myorisan,7.5
Acne,Norinyl 1+35,6.5
Acne,NuOx,9.5
Acne,Ocella,6.944444444444445
Acne,Onexton,7.357142857142857
Acne,Ortho Tri-Cyclen,5.435897435897436
Acne,Ortho-Novum 1 / 35,7.25
Acne,Oxy-10,10.0
Acne,PanOxyl,8.3
Acne,PanOxyl 10% Acne Foaming Wash,9.5
Acne,Pernox,9.5
Acne,Resorcinol / sulfur,10.0
Acne,Retapamulin,9.0
Acne,Retin A Micro,9.0
Acne,Retin-A,7.328125
Acne,SMZ-TMP DS,5.666666666666667
Acne,Salicylic acid,9.5
Acne,Salicylic acid / sulfur,9.5
Acne,Septra,7.75
Acne,Solodyn,6.25
Acne,Spironolactone,6.634831460674158
Acne,Sulfacetamide sodium / sulfur,7.277777777777778
Acne,Sulfamethoxazole / trimethoprim,7.231182795698925
Acne,Sulfur,10.0
Acne,Sumadan,9.0
Acne,Tazarotene,7.388888888888889
Acne,Tazorac,8.214285714285714
Acne,Tetracycline,7.222222222222222
Acne,Tretin-X,9.5
Acne,Tretinoin,6.973684210526316
Acne,Tri-Estarylla,1.75
Acne,Tri-Linyah,5.75
Acne,Tri-Previfem,5.642857142857143
Acne,Tri-Sprintec,5.723880597014926
Acne,TriNessa,6.366666666666666
Acne,TriNessa Lo,6.5
Acne,Veltin,7.764705882352941
Acne,Vestura,9.0
Acne,Vibramycin,6.0
Acne,Yasmin,6.0390625
Acne,Yaz,6.616438356164384
Acne,Zenatane,6.5
Acne,Ziana,6.880434782608695
Acne,femhrt,2.0
Actinic Keratosis,Carac,8.0
Actinic Keratosis,Efudex,5.666666666666667
Actinic Keratosis,Fluorouracil,6.588235294117647
Actinic Keratosis,Ingenol,6.0
Actinic Keratosis,Picato,6.0
Actinic Keratosis,Tolak,5.25
Acute Coronary Syndrome,Brilinta,3.0416666666666665
Acute Coronary Syndrome,Clopidogrel,5.5
Acute Coronary Syndrome,Effient,5.653846153846154
Acute Coronary Syndrome,Plavix,5.5
Acute Coronary Syndrome,Prasugrel,5.7272727272727275
Acute Coronary Syndrome,Ticagrelor,4.0
Acute Lymphoblastic Leukemia,Dasatinib,5.5
Acute Lymphoblastic Leukemia,Gleevec,10.0
Acute Lymphoblastic Leukemia,Iclusig,4.5
Acute Lymphoblastic Leukemia,Imatinib,10.0
Acute Nonlymphocytic Leukemia,Isotretinoin,6.0
Acute Promyelocytic Leukemia,Arsenic trioxide,6.0
Acute Promyelocytic Leukemia,Tretinoin,5.5
Acute Promyelocytic Leukemia,Vesanoid,5.5
Addison's Disease,Decadron,8.0
Addison's Disease,Dexamethasone,7.0
Addison's Disease,Fludrocortisone,9.5
Addison's Disease,Hydrocortisone,6.5
Addison's Disease,Hydrocortone,6.75
Adrenocortical Insufficiency,Cortef,5.5
Adrenocortical Insufficiency,Hydrocortisone,5.0
Adrenocortical Insufficiency,Prednisone,6.5
Adult Human Growth Hormone Deficiency,Humatrope,6.5
Adult Human Growth Hormone Deficiency,Norditropin,6.5
Adult Human Growth Hormone Deficiency,Omnitrope,10.0
Adult Human Growth Hormone Deficiency,Saizen,9.5
Adult Human Growth Hormone Deficiency,Somatropin,8.0
Aggressive Behavi,Haloperidol,1.75
Agitated State,Abilify,5.809523809523809
Agitated State,Aripiprazole,5.676470588235294
Agitation,Citalopram,4.75
Agitation,Loxapine,3.0
Agitation,Olanzapine,6.0
Agitation,Risperidone,2.25
Agitation,Zyprexa Intramuscular,5.5
Alcohol Dependence,Acamprosate,7.426605504587156
Alcohol Dependence,Antabuse,7.4393939393939394
Alcohol Dependence,Campral,7.648351648351649
Alcohol Dependence,Disulfiram,6.851063829787234
Alcohol Dependence,Naltrexone,7.155555555555556
Alcohol Dependence,Ondansetron,5.0
Alcohol Dependence,Revia,7.8
Alcohol Dependence,Vivitrol,7.625
Alcohol Withdrawal,Atenolol,5.0
Alcohol Withdrawal,Baclofen,6.855263157894737
Alcohol Withdrawal,Catapres,9.0
Alcohol Withdrawal,Chlordiazepoxide,7.644927536231884
Alcohol Withdrawal,Clonidine,6.666666666666667
Alcohol Withdrawal,Clorazepate,6.5
Alcohol Withdrawal,Diazepam,7.642857142857143
Alcohol Withdrawal,Gabapentin,7.194444444444445
Alcohol Withdrawal,Librium,7.6716417910447765
Alcohol Withdrawal,Lioresal,7.25
Alcohol Withdrawal,Neurontin,7.5
Alcohol Withdrawal,Oxazepam,9.5
Alcohol Withdrawal,Serax,9.5
Alcohol Withdrawal,Valium,7.75
Allergic Reactions,Benadryl,7.9375
Allergic Reactions,Benadryl Allergy,7.916666666666667
Allergic Reactions,Chlor-Trimeton,6.5
Allergic Reactions,Chlorpheniramine,7.0
Allergic Reactions,Cyproheptadine,9.166666666666666
Allergic Reactions,Deltasone,9.5
Allergic Reactions,Dexchlorpheniramine,9.0
Allergic Reactions,Diphenhydramine,6.619047619047619
Allergic Reactions,EpiPen,9.5
Allergic Reactions,Epinephrine,8.125
Allergic Reactions,Loratadine,6.5
Allergic Reactions,Phenergan,3.75
Allergic Reactions,Prednisone,6.1
Allergic Reactions,Promethazine,5.75
Allergic Reactions,Triamcinolone,6.333333333333333
Allergic Rhinitis,Acetaminophen / dexbrompheniramine / pseudoephedrine,6.5
Allergic Rhinitis,Actifed,5.0
Allergic Rhinitis,All Day Allergy,9.0
Allergic Rhinitis,Allegra,6.148148148148148
Allergic Rhinitis,Allegra Allergy,3.0
Allergic Rhinitis,Allegra ODT,6.5
Allergic Rhinitis,Allegra-D 12 Hour,6.5
Allergic Rhinitis,Allegra-D 24 Hour,6.944444444444445
Allergic Rhinitis,Astelin,8.25
Allergic Rhinitis,Astepro,7.083333333333333
Allergic Rhinitis,Azelastine,6.940476190476191
Allergic Rhinitis,Azelastine / fluticasone,5.4787234042553195
Allergic Rhinitis,Beclomethasone,6.318181818181818
Allergic Rhinitis,Beconase AQ,5.5
Allergic Rhinitis,Benadryl,5.333333333333333
Allergic Rhinitis,Benadryl Allergy,8.0
Allergic Rhinitis,Benadryl Allergy Sinus,8.5
Allergic Rhinitis,Brompheniramine,6.25
Allergic Rhinitis,Brompheniramine / pseudoephedrine,6.5
Allergic Rhinitis,Budesonide,6.0
Allergic Rhinitis,Carbinoxamine,7.75
Allergic Rhinitis,Cetirizine,5.82089552238806
Allergic Rhinitis,Cetirizine / pseudoephedrine,6.25
Allergic Rhinitis,Children's Claritin Allergy,10.0
Allergic Rhinitis,Chlor-Trimeton,7.166666666666667
Allergic Rhinitis,Chlorpheniramine,7.25
Allergic Rhinitis,Chlorpheniramine / methscopolamine / pseudoephedrine,5.5
Allergic Rhinitis,Chlorpheniramine / phenylephrine,7.5
Allergic Rhinitis,Chlorpheniramine / pseudoephedrine,6.25
Allergic Rhinitis,Ciclesonide,6.9
Allergic Rhinitis,Clarinex,7.75
Allergic Rhinitis,Clarinex-D 12 Hour,5.5
Allergic Rhinitis,Claritin,3.3214285714285716
Allergic Rhinitis,Claritin-D,4.75
Allergic Rhinitis,Claritin-D 24 Hour,7.5
Allergic Rhinitis,Clemastine,6.5
Allergic Rhinitis,Decadron,6.5
Allergic Rhinitis,Deconamine,6.5
Allergic Rhinitis,Desloratadine,5.3125
Allergic Rhinitis,Desloratadine / pseudoephedrine,5.5
Allergic Rhinitis,Dexamethasone,6.5
Allergic Rhinitis,Dexbrompheniramine / pseudoephedrine,7.5
Allergic Rhinitis,Dexchlorpheniramine,4.25
Allergic Rhinitis,Diphenhydramine,5.888888888888889
Allergic Rhinitis,Diphenhydramine / phenylephrine,6.5
Allergic Rhinitis,Diphenhydramine / pseudoephedrine,8.5
Allergic Rhinitis,Drixoral Cold / Flu,6.5
Allergic Rhinitis,Drixoral Cold and Allergy,7.892857142857143
Allergic Rhinitis,Dymista,5.683673469387755
Allergic Rhinitis,Fexofenadine,5.7
Allergic Rhinitis,Fexofenadine / pseudoephedrine,6.636363636363637
Allergic Rhinitis,Flonase,5.904761904761905
Allergic Rhinitis,Flunisolide,6.0
Allergic Rhinitis,Fluticasone,5.511363636363637
Allergic Rhinitis,Kenalog-40,7.75
Allergic Rhinitis,Levocetirizine,7.14
Allergic Rhinitis,Loratadine,5.4375
Allergic Rhinitis,Loratadine / pseudoephedrine,4.375
Allergic Rhinitis,Medrol Dosepak,3.25
Allergic Rhinitis,Methylprednisolone,4.7272727272727275
Allergic Rhinitis,Mometasone,5.568181818181818
Allergic Rhinitis,Montelukast,5.007692307692308
Allergic Rhinitis,Nasacort,5.379310344827586
Allergic Rhinitis,Nasacort AQ,8.5
Allergic Rhinitis,Nasacort Allergy 24HR,5.5
Allergic Rhinitis,Nasarel,6.0
Allergic Rhinitis,Nasonex,6.065217391304348
Allergic Rhinitis,Olopatadine,6.428571428571429
Allergic Rhinitis,Omnaris,5.916666666666667
Allergic Rhinitis,Palgic,9.25
Allergic Rhinitis,Patanase,5.875
Allergic Rhinitis,Phenergan,8.5
Allergic Rhinitis,Prednisone,2.0
Allergic Rhinitis,Promethazine,6.5
Allergic Rhinitis,Pseudoephedrine / triprolidine,5.0
Allergic Rhinitis,QNASL,7.0
Allergic Rhinitis,R-Tanna,6.5
Allergic Rhinitis,Rhinocort,7.166666666666667
Allergic Rhinitis,Rhinocort Aqua,6.0
Allergic Rhinitis,Semprex-D,9.5
Allergic Rhinitis,Singulair,5.930555555555555
Allergic Rhinitis,Triamcinolone,5.4186046511627906
Allergic Rhinitis,Veramyst,7.0
Allergic Rhinitis,Wal-finate,9.0
Allergic Rhinitis,Xyzal,6.840909090909091
Allergic Rhinitis,Zyrtec,6.0
Allergic Rhinitis,Zyrtec-D,6.0
Allergic Rhinitis,Zyrtec-D 12 Hour,6.5
Allergic Urticaria,Atarax,4.666666666666667
Allergic Urticaria,Famotidine,6.5
Allergic Urticaria,Hydroxyzine,5.1
Allergic Urticaria,Vistaril,6.25
Allergies,Acthar,8.5
Allergies,Atarax,8.11111111111111
Allergies,Corticotropin,8.5
Allergies,Hydroxyzine,7.708333333333333
Allergies,Hyzine,5.5
Allergies,Levocetirizine,5.153333333333333
Allergies,Triprolidine,9.5
Allergies,Vistaril,8.5
Allergies,Xyzal,4.561538461538461
Allergies,Zymine,9.5
Alopecia,Aldactone,9.0
Alopecia,Kenalog-10,8.0
Alopecia,Minoxidil,6.108695652173913
Alopecia,Rogaine,5.222222222222222
Alopecia,Rogaine Women's,7.75
Alopecia,Spironolactone,6.0
Alopecia,Triamcinolone,6.888888888888889
Alpha-1 Proteinase Inhibitor Deficiency,Alpha 1-proteinase inhibitor,7.5
Alpha-1 Proteinase Inhibitor Deficiency,Prolastin-C,5.5
Alpha-1 Proteinase Inhibitor Deficiency,Zemaira,9.5
Alzheimer's Disease,Aricept,5.461538461538462
Alzheimer's Disease,Aricept ODT,6.0
Alzheimer's Disease,Donepezil,4.708333333333333
Alzheimer's Disease,Exelon,5.2
Alzheimer's Disease,Galantamine,5.333333333333333
Alzheimer's Disease,Memantine,4.545454545454546
Alzheimer's Disease,Namenda,4.357142857142857
Alzheimer's Disease,Namenda XR,5.0
Alzheimer's Disease,Razadyne ER,6.0
Alzheimer's Disease,Rivastigmine,5.35
Amenorrhea,Depo-Provera,6.375
Amenorrhea,Jolivette,5.0
Amenorrhea,Medroxyprogesterone,6.022222222222222
Amenorrhea,Norethindrone,6.125
Amenorrhea,Progesterone,5.5
Amenorrhea,Prometrium,6.25
Amenorrhea,Provera,6.121212121212121
Amyotrophic Lateral Sclerosis,Riluzole,7.0
Anal Fissure and Fistula,Nitroglycerin,5.9375
Anal Fissure and Fistula,Rectiv,6.125
Anaphylaxis,EpiPen,9.5
Anaphylaxis,Epinephrine,9.5
Anaplastic Astrocytoma,Temodar,8.0
Anaplastic Astrocytoma,Temozolomide,5.0
Anaplastic Oligodendroglioma,Temodar,7.5
Anaplastic Oligodendroglioma,Temozolomide,7.166666666666667
Androgenetic Alopecia,Finasteride,4.973684210526316
Androgenetic Alopecia,Propecia,5.05
Anemia,Epoetin alfa,3.5
Anemia,Epogen,6.0
Anemia,Ferralet 90,6.5
Anemia,Integra,6.5
Anemia,Integra F,6.0
Anemia,Maxaron Forte,5.5
Anemia,Multivitamin with iron,6.25
Anemia,Oxymetholone,6.5
Anemia,Procrit,1.5
Anemia Associated with Chronic Renal Failure,Aranesp,7.25
Anemia Associated with Chronic Renal Failure,Darbepoetin alfa,5.0
Anemia Associated with Chronic Renal Failure,Epoetin alfa,5.75
Anemia Associated with Chronic Renal Failure,Ferrlecit,4.0
"Anemia, Chemotherapy Induced",Darbepoetin alfa,6.5
"Anemia, Chemotherapy Induced",Epoetin alfa,9.5
"Anemia, Chemotherapy Induced",Procrit,9.5
"Anemia, Sickle Cell",Hydroxyurea,5.25
Anesthesia,Diprivan,7.0
Anesthesia,Emla,7.0
Anesthesia,Fentanyl,4.25
Anesthesia,Ketalar,9.0
Anesthesia,Ketamine,3.0
Anesthesia,LMX 4,2.0
Anesthesia,Lidocaine,2.5
Anesthesia,Lidocaine / prilocaine,7.4
Anesthesia,Lidoderm,5.0
Anesthesia,Pentothal,8.5
Anesthesia,Propofol,6.865979381443299
Anesthesia,Sublimaze,2.0
Anesthesia,Succinylcholine,2.4375
Anesthesia,Thiopental,8.5
Anesthetic Adjunct,Dilaudid-HP,6.25
Anesthetic Adjunct,Hydromorphone,6.25
Angina,Aspirin,6.5
Angina,Atenolol,6.0
Angina,Carvedilol,4.0
Angina,Corgard,6.5
Angina,Enoxaparin,6.5
Angina,Isosorbide dinitrate,6.0
Angina,Isosorbide mononitrate,3.0625
Angina,Lopressor,9.5
Angina,Lovenox,6.5
Angina,Metoprolol,5.4
Angina,Nadolol,6.5
Angina,Nitroglycerin,6.916666666666667
Angina,Nitrostat,7.0
Angina,Ranexa,5.52
Angina,Ranolazine,5.4714285714285715
Angina Pectoris Prophylaxis,Diltiazem,5.0
Angina Pectoris Prophylaxis,Imdur,2.8
Angina Pectoris Prophylaxis,Isosorbide dinitrate,5.0
Angina Pectoris Prophylaxis,Isosorbide mononitrate,5.333333333333333
Angina Pectoris Prophylaxis,Nitroglycerin,6.5
Angina Pectoris Prophylaxis,Nitrostat,6.5
Ankylosing Spondylitis,Adalimumab,5.375
Ankylosing Spondylitis,Aleve,3.0
Ankylosing Spondylitis,Cataflam,6.5
Ankylosing Spondylitis,Celebrex,8.5
Ankylosing Spondylitis,Celecoxib,8.5
Ankylosing Spondylitis,Certolizumab,7.25
Ankylosing Spondylitis,Cimzia,5.625
Ankylosing Spondylitis,Clinoril,6.5
Ankylosing Spondylitis,Cosentyx,2.5
Ankylosing Spondylitis,Diclofenac,5.15
Ankylosing Spondylitis,Enbrel,6.555555555555555
Ankylosing Spondylitis,Esomeprazole / naproxen,4.666666666666667
Ankylosing Spondylitis,Etanercept,6.241379310344827
Ankylosing Spondylitis,Golimumab,5.7727272727272725
Ankylosing Spondylitis,Humira,5.685714285714286
Ankylosing Spondylitis,Indocin,9.5
Ankylosing Spondylitis,Indocin SR,6.833333333333333
Ankylosing Spondylitis,Indomethacin,8.125
Ankylosing Spondylitis,Infliximab,5.166666666666667
Ankylosing Spondylitis,Naproxen,5.125
Ankylosing Spondylitis,Prednisone,7.5
Ankylosing Spondylitis,Remicade,5.071428571428571
Ankylosing Spondylitis,Secukinumab,2.5
Ankylosing Spondylitis,Simponi,6.555555555555555
Ankylosing Spondylitis,Sulindac,6.5
Ankylosing Spondylitis,Vimovo,4.0
Ankylosing Spondylitis,Voltaren,5.416666666666667
Anorexia,Cyproheptadine,8.177966101694915
Anorexia,Dronabinol,6.0
Anorexia,Marinol,6.5
Anorexia,Megace ES,5.75
Anorexia,Megestrol,8.25
Anorexia/Feeding Problems,Fluvoxamine,8.75
Anorexia/Feeding Problems,Luvox CR,8.0
Anthrax,Cipro,9.0
Anthrax,Ciprofloxacin,9.0
Anti NMDA Receptor Encephalitis,Immune globulin intravenous,9.5
Antiphospholipid Syndrome,Coumadin,6.0
Antiphospholipid Syndrome,Warfarin,6.5
Anxiety,Alprazolam,6.6296728971962615
Anxiety,Alprazolam Intensol,7.166666666666667
Anxiety,Amitriptyline / chlordiazepoxide,6.0
Anxiety,Amitriptyline / perphenazine,7.75
Anxiety,Atarax,5.66
Anxiety,Atenolol,5.7105263157894735
Anxiety,Ativan,6.606508875739645
Anxiety,BuSpar,5.5
Anxiety,Bupropion,5.6
Anxiety,Buspirone,5.412776412776413
Anxiety,Catapres,5.25
Anxiety,Chlordiazepoxide,6.266666666666667
Anxiety,Clonazepam,6.683673469387755
Anxiety,Clonidine,6.595238095238095
Anxiety,Clorazepate,6.722222222222222
Anxiety,Compazine,2.5
Anxiety,Cymbalta,5.741935483870968
Anxiety,Desvenlafaxine,6.407216494845361
Anxiety,Desyrel,7.0
Anxiety,Diazepam,6.693627450980392
Anxiety,Diazepam Intensol,9.25
Anxiety,Dilantin,5.0
Anxiety,Doxepin,6.0
Anxiety,Duloxetine,5.628
Anxiety,Effexor XR,5.94949494949495
Anxiety,Escitalopram,6.162190082644628
Anxiety,Gabapentin,6.510362694300518
Anxiety,Hydroxyzine,5.306349206349206
Anxiety,Klonopin,6.62882096069869
Anxiety,Klonopin Wafer,8.1
Anxiety,Lamotrigine,5.2
Anxiety,Lexapro,6.07258064516129
Anxiety,Librium,5.25
Anxiety,Limbitrol DS,5.75
Anxiety,Lorazepam,6.5
Anxiety,Lorazepam Intensol,6.5
Anxiety,Meprobamate,5.7
Anxiety,Micrainin,10.0
Anxiety,Miltown,6.0
Anxiety,Mirtazapine,6.046979865771812
Anxiety,Nadolol,4.5
Anxiety,Nefazodone,4.75
Anxiety,Neurontin,6.722222222222222
Anxiety,Niravam,7.0
Anxiety,Oxazepam,6.708333333333333
Anxiety,Oxcarbazepine,4.055555555555555
Anxiety,Paroxetine,6.045454545454546
Anxiety,Paxil,5.920454545454546
Anxiety,Paxil CR,7.583333333333333
Anxiety,Pexeva,10.0
Anxiety,Phenytoin,9.0
Anxiety,Pristiq,6.2846153846153845
Anxiety,Prochlorperazine,5.333333333333333
Anxiety,Propranolol,6.170212765957447
Anxiety,Remeron,6.0
